Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
NIVYZNBC,journalArticle,2019,"Rhatomy, S.; Tanzil, H.; Setyawan, R.; Amanda, C.; Phatama, K.Y.; Andrianus, J.; Rukmoyo, T.; Kisworo, B.",Influence of anthropometric features on peroneus longus graft diameter in Anterior Cruciate Ligament reconstruction: A cohort study,Annals of Medicine and Surgery,,2049-0801,10.1016/j.amsu.2019.10.023,https://www.embase.com/search/results?subaction=viewrecord&id=L2003675425&from=export,"Background: Anterior Cruciate Ligament (ACL) is the most common ligament injury during sports activities that was treated with ACL reconstruction. Nowadays, peroneus longus is used in ACL reconstruction. However, it is difficult to predict the peroneus longus graft diameter for ACL reconstruction. Thus, preoperative measurements are very important to predict peroneus longus autograft for ACL reconstruction. Methods: A cohort retrospective study was conducted using consecutive sampling method from February 2016 until October 2017 in our center. We recorded patients’ characteristics include gender, age, body weight, height, and Body Mass Index (BMI) preoperatively. We measured peroneus longus graft diameter intraoperatively, and analysed data using Spearman correlation. Results: Thirty-nine patients met inclusion criteria. There were 28 males and 11 females in the peroneus group. From the patients' mean characteristics, age was 25.10 ± 9.16, body weight 71.23 ± 14.17, height 169.13 ± 8.81, and BMI 20.96 ± 3.44. Intraoperative peroneus longus diameter measurement was 8.56 ± 0.82. Spearman correlation showed significant correlation between intraoperative peroneus longus diameter with patient's height, body weight, and BMI with p < 0.05. Conclusion: Patients’ characteristics including gender, height, weight, and BMI in preoperative measurements can predict peoneus longus graft diameter intraoperatively.",2019,10/18/2025 11:41,10/18/2025 11:41,,77-80,,"(Rhatomy S., doktergustomrhatomy@yahoo.com) Department of Orthopaedics and Traumatology, Dr. Soeradji Tirtonegoro General Hospital, Klaten, Indonesia",48,,Ann. Med. Surg.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.amsu.2019.10.023,,adult; anterior cruciate ligament injury; anterior cruciate ligament reconstruction; anthropometric parameters; article; autograft; clinical article; clinical examination; cohort analysis; female; human; male; measurement; nuclear magnetic resonance imaging; peroneus longus graft; preoperative period; priority journal; retrospective study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNRXQHX9,journalArticle,2019,"Rhatomy, S.; Asikin, A.I.Z.; Wardani, A.E.; Rukmoyo, T.; Lumban-Gaol, I.; Budhiparama, N.C.",Peroneus longus autograft can be recommended as a superior graft to hamstring tendon in single-bundle ACL reconstruction,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1433-7347,10.1007/s00167-019-05455-w,https://www.embase.com/search/results?subaction=viewrecord&id=L629642017&from=export,"PURPOSE: A peroneus longus tendon autograft is used in many orthopaedic procedures and it is biomechanically comparable to a hamstring tendon autograft. Despite its potential, there are few studies that have evaluated the use of the peroneus longus tendon in ACL reconstruction. The aim of this study was to compare the clinical outcome and donor site morbidity of ACL reconstruction with hamstring tendon autografts versus peroneus longus tendon autografts in patients with an isolated ACL injury. METHODS: Patients who underwent isolated single-bundle ACL reconstruction were allocated to two groups (hamstring and peroneus longus) and observed prospectively. Graft diameter was measured intraoperatively. Functional scores (IKDC, modified Cincinnati and Lysholm scores) were recorded preoperatively and 1 year after surgery. Donor site morbidities were assessed with thigh circumference measurements and ankle scoring with the AOFAS and FADI. RESULTS: Fifty-two patients (hamstring n = 28, peroneus n = 24) met the inclusion criteria. The peroneus longus graft diameter (8.8 ± 0.7 mm) was significantly larger than the hamstring diameter (8.2 ± 0.8 mm) (p = 0.012). There were no significant differences between the pre- and 1-year postoperative score between the hamstring and peroneus longus groups in the IKDC (n.s), modified Cincinnati (n.s), and Lysholm (n.s). The mean for the AOFAS was 97.3 ± 4.2 and for the FADI 98 ± 3.4 in the peroneus longus group, with a significant decrease in thigh circumference in the hamstring group (p = 0.002). CONCLUSION: Anterior cruciate ligament reconstruction with peroneus longus autografts produces a functional score (IKDC, modified Cincinnati, Lysholm) comparable to that of hamstring autografts at a 1-year follow-up, with the advantages of larger graft diameter, less thigh hypotrophy and excellent ankle function based on AOFAS and FADI scores. LEVEL OF EVIDENCE: Prospective cohort study, Level II.",2019,10/18/2025 11:41,10/18/2025 11:41,,3552-3559,,11,27,,Knee Surg Sports Traumatol Arthrosc,,,,,,,,English,,,Medline,,,,,,,http://dx.doi.org/10.1007/s00167-019-05455-w,,adolescent; adult; ankle; anterior cruciate ligament injury; anterior cruciate ligament reconstruction; autotransplantation; female; foot; hamstring tendon; human; male; procedures; prospective study; tendon; thigh; transplantation; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L4NVNEV7,journalArticle,2019,"Rhatomy, S.; Wicaksono, F.H.; Soekarno, N.R.; Setyawan, R.; Primasara, S.; Budhiparama, N.C.",Eversion and First Ray Plantarflexion Muscle Strength in Anterior Cruciate Ligament Reconstruction Using a Peroneus Longus Tendon Graft,Orthopaedic Journal of Sports Medicine,,2325-9671,10.1177/2325967119872462,https://www.embase.com/search/results?subaction=viewrecord&id=L2003203479&from=export,"Background: The peroneus longus tendon has been used as a graft in orthopaedic reconstruction surgery because of its comparable biomechanical strength with the native anterior cruciate ligament (ACL) and hamstring tendon. However, one of the considerations in choosing an autograft is donor site morbidity. Purpose/Hypothesis: This study aimed to compare ankle eversion and first ray plantarflexion strength between the donor site and its contralateral site after ACL reconstruction. The study hypothesis was that strength measurements will be different between the harvest site and contralateral healthy site. Study Design: Case series; Level of evidence, 4. Methods: Patients who underwent ACL reconstruction using a peroneus longus tendon autograft between March 2017 and December 2018 were included in this study. Patients followed a rehabilitation protocol from the first day after surgery. Ankle eversion and first ray plantarflexion strength were measured using a modified dynamometer 6 months after surgery. Donor site morbidity was assessed 6 months after surgery using the Foot & Ankle Disability Index (FADI) and American Orthopaedic Foot & Ankle Society (AOFAS) scoring system for the ankle and hindfoot. Results: A total of 31 patients (22 male, 9 female; mean age, 27.58 ± 8.69 years [range, 18.00-45.00 years]) fulfilled the inclusion criteria. There was no significant difference in ankle eversion strength at the donor site compared with the contralateral site (P =.55), with means of 65.87 ± 7.63 N and 66.96 ± 8.38 N, respectively. Also, there was no significant difference in ankle first ray plantarflexion strength at the donor site compared with the contralateral site (P =.68), with means of 150.64 ± 11.67 N and 152.10 ± 12.16 N, respectively. The mean FADI score of 99.71 ± 0.57 and mean AOFAS score of 98.71 ± 3.03 at the donor site were considered excellent results. Conclusion: Ankle eversion and first ray plantarflexion strength at the donor site were similar to those at the contralateral healthy site, with no donor site morbidity. This suggests that the peroneus longus tendon is a promising graft in ACL reconstruction.",2019,10/18/2025 11:41,10/18/2025 11:41,,,,9,7,,Orthop. J. Sports Med.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1177/2325967119872462,,adult; American Orthopedic Foot and Ankle Society ankle hindfoot score; ankle eversion strength; anterior cruciate ligament reconstruction; anterior drawer test; arthroscopic surgery; article; bioabsorbable screw; biomechanics; bone transplantation; clinical article; clinical evaluation; clinical outcome; deterioration; dynamometer; exercise; extensor digitorum longus muscle; female; Foot and Ankle Disability Index; functional status assessment; grip strength test; human; knee function; knee instability; lachman test; male; middle aged; morbidity; muscle isometric contraction; muscle strength; muscle strength measurement; plantarflexion strength; priority journal; rehabilitation care; serial hop test; surgical technique; tendon graft; tenodesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3G8WAIX,journalArticle,2019,"Wong, A.K.; Calvo M., R.; Schaffler, B.C.; Nixon, R.A.; Carrero, L.C.; Neufeld, E.V.; Grande, D.A.; Calvo R., R.",Biomechanical and geometric characterization of peroneus longus allografts with respect to age,Clinical Biomechanics,,1879-1271,10.1016/j.clinbiomech.2019.04.017,https://www.embase.com/search/results?subaction=viewrecord&id=L2001942933&from=export,"Background: Anterior cruciate ligament injuries are among the most common injuries in high impact sports, and reconstruction is the standard surgical procedure for these ruptures. Reconstructions are often performed using allografts rather than autografts on a case-by-case basis. Controversy exists as to whether or not age of donor tissue plays a factor in the mechanical properties of allografts. Methods: 38 peroneus longus (PL) tendons were prepared using the two-strand graft technique and then subjected to a cyclic loading test regimen of 1000 cycles to determine material properties. Specimens were grouped based on age to ascertain whether donor age affects the material properties of PL tendons. Findings: Secant modulus of the first cycle was determined to be 150.43 (SD 40.24) MPa. The average magnitude of the dynamic modulus was determined to be 82.81 (SD 24.65) MPa. Specimens were grouped into three distinct groups for analysis (x < 40 yo, 40 yo ≤ x < 60 yo, 60 yo < x). Interpretation: The need for using intrinsic material properties is highlighted. There is no significant difference in any intrinsic material property with respect to age or the fatigue of the tendon as the cycle count increases. Conversely, the measured stiffness of a tendon decreased as function of age with a large effect size. Based on analysis of graft geometries, it was determined that PL tendons become significantly more slender with increased age which result in the observed decrease in stiffness.",2019,10/18/2025 11:41,10/18/2025 11:41,,90-95,,"(Wong A.K.; Schaffler B.C.; Carrero L.C.; Neufeld E.V.; Grande D.A., dgrande@northwell.edu) Orthopaedic Research Laboratory, The Feinstein Institute for Medical Research, Manhasset, NY, United States",67,,Clin. Biomech.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.clinbiomech.2019.04.017,,adult; age; aged; anterior cruciate ligament reconstruction; article; biomechanics; bone allograft; clinical article; comparative study; female; geometry; human; male; patellar ligament; peroneus longus allograft; priority journal; tendon graft; treatment outcome; Young modulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTZK9X7C,journalArticle,2019,"Setyawan, R.; Soekarno, N.R.; Asikin, A.I.Z.; Rhatomy, S.",Posterior Cruciate Ligament reconstruction with peroneus longus tendon graft: 2-Years follow-up,Annals of Medicine and Surgery,,2049-0801,10.1016/j.amsu.2019.05.009,https://www.embase.com/search/results?subaction=viewrecord&id=L2002064809&from=export,"Background: Several study that evaluate the usage of peroneus longus tendon (PLT) autograft in Anterior Cruciate Ligament reconstruction shows good result. Regardless the potential, there was no study about the use of PLT autograft in Posterior Cruciate Ligament (PCL) reconstruction. The purpose of this study is to evaluate the functional outcome and donor site morbidity after single bundle PCL reconstruction using PLT autograft. Methods: Patient who met inclusion criteria, enrolled to this study and underwent single bundle PCL reconstruction using PL tendon autograft. Clinical outcomes were assessed with International Knee Documentation Committee (IKDC), Modified Cincinnati scoring systems, Lysholm score, and Serial hop test (single hop test and triple hop test) 2-year after surgery. Donor site morbidity was assessed with Foot and Ankle Disability Index (FADI) and American Orthopaedic Foot and Ankle (AOFAS) scoring system. Results: Fifteen patients fulfilled the inclusion criteria (11 males and 4 females). PLT graft diameters were 7.5–10 mm (mean: 8.30 ± 0.65 mm). Significant increase of functional score (p < 0.05) were found two years after surgery. Mean score of IKDC was 47.58 ± 11.75 pre-operative; 78.17 ± 4.52 post-operative, Modified Cincinnati was 48.86 ± 12.22 pre-operative; 79.00 ± 4.82 post-operative, Lysholm score was 49.26 ± 11.54 pre-operative; 80.20 ± 5.04 post-operative. FADI and AOFAS at donor site ankle was 93.00 ± 3.04 and 93.26 ± 4.20, respectively. Serial hop test showed good result. Conclusion: PCL reconstruction using peroneus longus tendon autograft shows good functional outcome of the knee based on IKDC, Modified Cincinnati, Lysholm score, with preservation of ankle function based on AOFAS and FADI score at 2-years follow-up.",2019,10/18/2025 11:41,10/18/2025 11:41,,38-43,,"(Setyawan R.; Soekarno N.R.; Asikin A.I.Z.) Soeradji Tirtonegoro Sport Center and Research Unit, Dr Soeradji Tirtonegoro General Hospital, Klaten, Indonesia",43,,Ann. Med. Surg.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.amsu.2019.05.009,,adult; arthroscopy; article; bioabsorbable interference screw; bioabsorbable screw; BioScrew; clinical article; clinical outcome; cohort analysis; donor site; female; follow up; Graftmax; human; ligament rupture; Lysholm score; male; morbidity; nuclear magnetic resonance imaging; peroneal muscle; posterior cruciate ligament reconstruction; postoperative care; preoperative evaluation; priority journal; prospective study; tendon graft; thigh circumference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITX3K7GF,journalArticle,2019,"Wu, C.; Xie, G.; Jin, W.; Ren, Z.; Xue, J.; Yang, K.",Arthroscopic GraftLink technique reconstruction combined with suture anchor fixation for anterior cruciate ligament and medial collateral ligament injuries,Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery,,1002-1892,10.7507/1002-1892.201812062,https://www.embase.com/search/results?subaction=viewrecord&id=L628339338&from=export,"Objective: To investigate the effectiveness of arthroscopic GraftLink technique reconstruction combined with suture anchor fixation in treatment of anterior cruciate ligament (ACL) rupture and medial collateral ligament (MCL) grade Ⅲ injury. Methods: Between June 2015 and February 2018, 28 patients with ACL rupture and MCL grade Ⅲ injury were treated. Arthroscopic GraftLink technique was used to reconstruct ACL with autologous peroneus longus tendon (PLT), and suture anchor fixation was used to repair MCL. There were 22 males and 6 females, aged 21-47 years, with an average age of 30.4 years. The cause of injury included traffic accident in 18 cases, falling from height in 7 cases, and sports injury in 3 cases. The time from injury to admission was 1-2 weeks, with an average of 1.3 weeks. The preoperative Lysholm score of knee joint was 46.8±3.0 and the International Knee Documentation Commission (IKDC) score was 49.2±2.7. The American Orthopaedic Foot and Ankle Society (AOFAS) score of ankle joint was 98.29±0.72. Both Lachman test and valgus stress test were positive. There were 8 cases of meniscus injury and 2 cases of cartilage injury. Results: The operation time ranged from 55 to 90 minutes, with an average of 72.5 minutes. All incisions healed by first intention after operation, and no complications related to operation occurred. All patients were followed up 6-38 months, with an average of 20.7 months. At 3 months after operation, the range of motion of the knee joint was 116- 132°, with an average of 122°. Lachman test showed that the anterior translation more than 5 mm in 2 cases, and the others were negative; while the valgus stress test showed that all patients were positive. At 6 months after operation, the Lysholm score and IKDC score of knee joint were 90.2±1.8 and 93.5±2.3, respectively, which were significantly higher than preoperative scores ( t=31.60, P=0.00; t=29.91, P=0.01); AOFAS score of ankle joint was 97.86±0.68, with no significant difference compared with preoperative score ( t=2.89, P=0.08). KT-1000 test showed that the difference of anterior relaxation between bilateral knee joints was less than 2 mm in 25 cases and 3 to 5 mm in 3 cases. Conclusion: The method of ACL reconstruction via arthroscopic GraftLink technique with PLT and MCL repair via suture anchor fixation has the advantages of less knee injury and faster recovery, and there is no significant impact on ankle function after tendon removal.",2019,10/18/2025 11:41,10/18/2025 11:41,,685-688,,6,33,,Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi,,,,,,,,Chinese,,,Medline,,,,,,,http://dx.doi.org/10.7507/1002-1892.201812062,,adult; anterior cruciate ligament; anterior cruciate ligament injury; arthroscopy; collateral ligament; female; human; knee; male; middle aged; procedures; suture anchor; treatment outcome; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEPUHWU7,journalArticle,2019,"Barrera, C.M.; Ennis, H.; Delcroix, G.J.-R.; Kaimrajh, D.; Milne, E.; Latta, L.; Baraga, M.G.","Supplemental Fixation of Inner Graft Limbs in All-Inside, Quadrupled, Single-Tendon Anterior Cruciate Ligament Reconstruction Graft Construct Yields Improved Biomechanical Properties",Arthroscopy - Journal of Arthroscopic and Related Surgery,,1526-3231,10.1016/j.arthro.2018.10.130,https://www.embase.com/search/results?subaction=viewrecord&id=L2001537358&from=export,"Purpose: To compare the time-zero load to failure of a quadrupled, single-tendon, all-inside anterior cruciate ligament (ACL) reconstruction graft construct with (supplemented) and without the incorporation of inner-limb whipstitch sutures (control) into a tibial suspensory fixation button. Methods: Eight matched pairs of peroneus longus tendons were prepared according to a quadrupled, all-inside ACL soft-tissue graft technique with 1 side serving as a control and the contralateral side supplemented. The constructs were biomechanically tested for strain in the inner and outer limbs during a preconditioning protocol, single-cycle load to failure, and elongation of the whole construct. Results: Ultimate load to failure was significantly higher in the supplemented group: 797.5 ± 49.6 N (95% confidence interval [CI], 763.13-831.87 N) versus 719.6 ± 69.6 N (95% CI, 671.38-767.82 N; P =.044). Less graft elongation at failure was observed in the supplemented group (3.1 ± 1.5 mm; 95% CI, 2.07-4.17 mm) versus the control group (21.0 ± 21.2 mm; 95% CI, 6.31-35.69 mm; P =.052). The number of grafts undergoing a 5-mm or greater change in length at failure was 1 of 8 in the supplemented group versus 5 of 8 in the control group (P =.038). Conclusions: Inner-limb supplemental tibial fixation results in higher time-zero load to failure and decreased graft elongation in a quadrupled, single-tendon, all-inside ACL reconstruction graft construct. Clinical Relevance: The weak point of a single-tendon, quadrupled, all-inside ACL graft construct is the tendon-to-tendon suturing to secure the inner limbs of the graft. Adding supplemental fixation by incorporating the sutures from the inner limb to the tibial suspensory fixation button leads to a higher time-zero load to failure and decreased graft elongation.",2019,10/18/2025 11:41,10/18/2025 11:41,,909-918,,3,35,,Arthroscopy J. Arthroscopic Relat. Surg.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.arthro.2018.10.130,,adult; anterior cruciate ligament reconstruction; article; biomechanics; cerclage; clinical article; comparative study; controlled study; DVRT; female; FiberWire; human; internal fixator; male; middle aged; nonabsorbable suture; peroneal muscle; peroneus longus tendon; quadrupled single tendon all inside anterior cruciate ligament reconstruction; semitendinous muscle; surgical patient; tendon; TightRope RT; transducer; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWA6H5GN,journalArticle,2019,"Sun, J.; Li, X.; Zhou, H.; Liu, X.; Jia, J.; Xie, Q.; Peng, S.; Sun, X.; Wang, Q.; Yi, L.",Anti-GAPDH autoantibody is associated with increased disease activity and intracranial pressure in systemic lupus erythematosus,Journal of Immunology Research,,2314-7156,10.1155/2019/7430780,https://www.embase.com/search/results?subaction=viewrecord&id=L627794768&from=export,"Objective. Systemic lupus erythematosus (SLE) is an immune disease characterized by multiorgan involvement. Neuropsychiatric systemic lupus erythematosus (NPSLE) is one of the most devastating complications of SLE, which lacks efficient diagnostic biomarkers. The recent studies on the anti-GAPDH autoantibodies suggested its potential pathogenic roles in NPSLE. However, the clinical relevance of the anti-GAPDH autoantibodies in patients with SLE is still elusive. In this study, we sought to determine the serum levels of the anti-GAPDH autoantibodies in patients with SLE to investigate the clinical significance of the anti-GAPDH autoantibodies in SLE. Methods. Concentrations of the glyceraldehyde 3-phosphate dehydrogenase autoantibodies (anti-GAPDH autoantibodies) in the serum of 130 SLE patients and 55 healthy individuals were determined by enzyme-linked immunosorbent assay (ELISA). Among the 130 SLE patients, 95 were SLE patients without neuropsychiatric symptoms and 35 had NPSLE. White blood cell (WBC) count, hemoglobin (HB), platelet count (PLT), IgG, IgA, IgM, anti-dsDNA, C3, C4, erythrocyte sedimentation rate (ESR), C-reactive protein (CRP), RF, anti-cardiolipin (Acl), ANA, AnuA, anti-SSA, anti-SSB, β2-GPI, urinalysis, and 24 h urine protein were measured by standard laboratory techniques. Systemic lupus erythematosus disease activity index 2000 (SLEDAI-2K) and Systemic Lupus International Collaborating Clinics/American College of Rheumatology (SLICC/ACR) damage index scores were evaluated accordingly. Results. The serum levels of the anti-GAPDH autoantibodies were significantly elevated in the SLE patients, especially in the patients with NPSLE (P = 0 0011). Elevated serum anti-GAPDH was correlated with increased SLEDAI-2K (P = 0 017), ESR, IgG, and IgM and associated with increased intracranial pressure and incidence of cerebrovascular lesions, but it was protective for seizure disorder incidence. Conclusions. Serum anti-GAPDH autoantibody was increased in both groups of SLE patients with or without neuropsychiatric symptoms and associated with disease severity. It could become an indicator of tissue damages in the brain for the future clinical practice.",2019,10/18/2025 11:41,10/18/2025 11:41,,,,"(Sun J.; Jia J.; Xie Q.; Peng S.; Yi L., yilitj@hotmail.com) Department of Neurology, Peking University Shenzhen Hospital, Shenzhen, China",2019,,J. Immunol. Res.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1155/2019/7430780,,adult; article; autoantibody; C reactive protein; cardiolipin antibody; cerebrovascular disease; clinical practice; comparative study; complement component C3; complement component C4; controlled study; disease activity; disease association; disease duration; disease severity; enzyme linked immunosorbent assay; erythrocyte sedimentation rate; female; glyceraldehyde 3 phosphate dehydrogenase; glyceraldehyde 3 phosphate dehydrogenase autoantibody; hemoglobin; human; immunoglobulin A; immunoglobulin G; immunoglobulin M; intracranial hypertension; intracranial pressure; laboratory test; leukocyte count; lupus vulgaris; major clinical study; male; neuroimaging; nuclear magnetic resonance imaging; protein urine level; seizure; SLEDAI; systemic lupus erythematosus; unclassified drug; urinalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE3PE96L,journalArticle,2019,"Shi, F.-D.; Hess, D.E.; Zuo, J.-Z.; Liu, S.-J.; Wang, X.-C.; Zhang, Y.; Meng, X.-G.; Cui, Z.-J.; Zhao, S.-P.; Li, C.-J.; Hu, W.-N.",Peroneus Longus Tendon Autograft is a Safe and Effective Alternative for Anterior Cruciate Ligament Reconstruction,Journal of Knee Surgery,,1938-2480,10.1055/s-0038-1669951,https://www.embase.com/search/results?subaction=viewrecord&id=L628863396&from=export,The ipsilateral peroneus longus tendon (PLT) was utilized as an autograft for anterior cruciate ligament (ACL) reconstruction of patients with acute ACL rupture and grade III medial collateral ligament (MCL) injury. We investigated the efficacy and safety of this alternative autograft compared with autologous hamstring tendon (HT). Biomechanical testing of the graft options was performed and compared with the native ACL. Thirty-eight patients with acute ACL ruptures and grade III MCL injuries were treated with ACL reconstruction with a doubled autologous PLT or quadrupled autologous HT. Knee stability and function was evaluated clinically with the Lachman test and KT-2000 arthometer as well as subjectively with functional scores. Effects on the donor ankle were evaluated by biomechanical testing. The ultimate tensile strengths of doubled PLT and quadrupled HT were significantly higher than that of the native ACL and the ultimate tensile strength of doubled PLT was comparable with that of quadrupled HT. There were no significant differences in clinical or functional scores between the two groups. There were no significant differences in pre- and postoperative biomechanical testing of the donor ankle. PLT is a suitable alternative autograft for an ACL reconstruction in patients with a concomitant grade III MCL injury without a significant biomechanical disadvantage to the ankle donor site.,2019,10/18/2025 11:41,10/18/2025 11:41,,804-811,,8,32,,J. Knee Surg.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1055/s-0038-1669951,,adult; aged; anterior cruciate ligament reconstruction; anterior cruciate ligament rupture; article; autotransplantation; biomechanics; clinical article; comparative effectiveness; controlled study; female; hamstring tendon; human; knee function; knee instability; knee ligament injury; male; medial collateral ligament injury; patient safety; peroneus longus tendon; tendon; tendon graft; tensile strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2T2UG2QB,journalArticle,2018,"Li, J.; Zheng, L.; Shi, L.J.; Xu, J.; Shu, J.L.; Zhang, X.W.",Increased serum soluble-endoglin level and its clinical significance in antiphospholipid syndrome,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,,1671-167X,,https://www.embase.com/search/results?subaction=viewrecord&id=L625598925&from=export,"OBJECTIVE: To detect the serum levels of soluble endothelial glycoprotein endoglin (s-Eng) in patients with antiphospholipid syndrome (APS) and to evaluate the correlation between s-Eng levels and clinical features and laboratory parameters. METHODS: The levels of serum s-Eng were measured by enzyme linked immunosorbent assay (ELISA) in 139 patients with APS, 44 patients with SLE but no APS, 37 patients with primary Sjögren's syndrome (pSS), 23 patients with Bechet's disease (BD), 22 patients with systemic sclerosis (SSc) and 22 persistent anticardiolipin antibody (aCL) positive individuals without SLE or APS (simply aCL positive group) and 87 health controls (HC) without any auto-immune diseases. These APS patients included 64 primary APS patients and 75 APS patients secondary to SLE.The correlation between the clinical data, laboratory parameters, and serum s-Eng levels were analyzed.Independent samples t test, paired t test, Chi-square Test, Mann-Whitney U test, Pearson's χ2 test were used for statistical analyses. RESULTS: (1) The serum levels of s-Eng were significantly higher in the patients with APS whether primary or secondary to SLE than in the health controls and simply aCL positive group and the patients with other autoimmune diseases, including SLE, pSS, BD and SSc (P<0.001). There was no significant difference in the serum s-Eng levels between simply aCL positive group and health controls [(5.17±2.00) mg/L vs. (5.04±1.11) mg/L, P>0.05]. (2) The best cut-off value for the diagnosis of APS was no less than 8.37 mg/L as mean ± 3SD value, with the sensitivity at 0.772 and the specificity at 0.928. The Youden index was 0.700. These results indicated good validity of s-Eng as a diagnostic marker for APS. (3) The proportions of artery thrombosis and pathological pregnancy were higher in the group of s-Eng-positive APS patients than that in s-Eng-negative group (46/81 vs. 19/58, 29/65 vs. 10/44, respectively, all P<0.05). The levels of PLT were lower in the group of s-Eng-positive APS patients (72.00×109/L vs. 119.00×109/L, P<0.001). (4) The proportions of the presence (93.83% vs. 37.93%, P<0.001) and titer (61.70 U/mL vs. 15.45 U/mL, P<0.001) of aCL were both higher in the group of s-Eng-positive APS patients than in s-Eng-negative group. The proportions of the presence (61.73% vs. 43.10%, P<0.05) and titer (33.48 U/mL vs.17.40 U/mL, P<0.05) of anti-β2-glycoprotein I antibody were both higher in the group of s-Eng-positive APS patients than in s-Eng-negative group too. CONCLUSION: s-Eng serum levels were significantly increased in the patients with APS, and it may play a role as acomplementary serological marker for the diagnosis and risk prediction of APS.",2018,10/18/2025 11:41,10/18/2025 11:41,,1027-1032,,6,50,,Beijing Da Xue Xue Bao,,,,,,,,Chinese,,,Medline,,,,,,,,,antiphospholipid syndrome; autoantibody; blood; cardiolipin antibody; endoglin; enzyme linked immunosorbent assay; female; human; pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
